t_D,P_wD,P_wD_gauss,ln_t_D,dP_wD
0.1,0.3546516091561648,0.354648822805402,-2.3025850929940455,-4.450688130862998e-05
0.13764346190944027,0.3546516091561648,0.3546346030105268,-1.983088546455181,1.1944999350301587e-05
0.18945722606415535,0.3546516091561648,0.35465645557748365,-1.6635919999163165,2.52925571252516e-06
0.2607754847922978,0.3546516091561648,0.3546362191874577,-1.3440954533774518,-9.244525824467788e-07
0.35894040507924463,0.3546516091561648,0.35465586485866857,-1.0245989068385872,3.324031448440119e-05
0.4940579997428407,0.3546516091561648,0.35465745951882505,-0.7051023602997225,-4.011647382493834e-06
0.6800385346865794,0.3546516091561648,0.3546533014436993,-0.38560581376085795,-2.2219452218136312e-05
0.9360285814608377,0.3546516090561648,0.3546432614423259,-0.0661092672219933,0.20405931620104578
1.2883821439845222,0.4850355540182832,0.48504579507433204,0.2533872793168714,0.4807138754012023
1.7733737856033662,0.6618200853593892,0.6618161075703224,0.5728838258557363,0.6497339190912502
2.440933071098968,0.9002156629985336,0.9002212817119652,0.8923803723946007,0.8724680293573625
3.3597847819530373,1.2193251507289147,1.2193171522608142,1.211876918933465,1.1611846313070364
4.6245240865867006,1.6422128463670658,1.6422102409051709,1.5313734654723299,1.5269944783754488
6.365355049613858,2.195068258096001,2.1950560771105567,1.8508700120111947,1.9757209189679017
8.761495053115882,2.9046872575268363,2.9046822619748434,2.170366558550059,2.5011548134925126
12.059625106133048,3.7932546509743283,3.793276727650388,2.4898631050889235,3.0748738769797948
16.599285489381543,4.86951484851813,4.869505431450073,2.8093596516277883,3.6357082987265943
22.847831199816135,6.116469421172796,6.116469218982068,3.128856198166653,4.083054861435493
31.44854583465214,7.478565962348142,7.478549286564804,3.4483527447055184,4.2875561272593785
43.28686720699225,8.856180509456925,8.856187970483907,3.767849291244382,4.132937436490832
59.581542575846385,10.119460409446678,10.119467762604826,4.087345837783247,3.588314852386593
82.01009786044207,11.149098446685574,11.14909637694717,4.406842384322112,2.7700391520587733
112.88153781043219,11.889510212258932,11.88950364832527,4.726338930860976,1.9161637114246848
155.37405649889268,12.373517449440099,12.373511753753728,5.045835477399841,1.253073342229216
213.86223027420561,12.690209570115647,12.690208859129566,5.365332023938706,0.8630221372642718
294.3673774661557,12.924988886004035,12.924976938638778,5.6848285704775705,0.6831237316540408
405.1774490764464,13.126713741373576,13.126720205373985,6.004325117016435,0.6087267963488041
557.7002677851798,13.313949978778545,13.313949157076998,6.323821663555299,0.5725158206455893
767.6379556577406,13.492560853594002,13.492553860444241,6.643318210094164,0.5498807446083954
1056.6034570981674,13.665305162307783,13.6653191548982,6.962814756633028,0.534257128538921
1454.3455770047453,13.833921566218669,13.833940475508157,7.282311303171893,0.5204908942540386
2001.8116003161565,13.997916004308546,13.997909241336382,7.601807849710758,0.4983045872244235
2755.362787579926,14.152359969669185,14.152353664993514,7.921304396249623,0.4542189067037317
3792.5767289894684,14.288155420178859,14.288151985465381,8.240800942788487,0.382527785783435
5220.233905352916,14.396786538350295,14.396786278019446,8.560297489327352,0.2943214688780674
7185.310667098129,14.476209325264318,14.47622137122296,8.879794035866217,0.21207608701632114
9890.110351142164,14.532307628115744,14.532301432829822,9.199290582405082,0.154049132915521
13613.09027397595,14.574639095141546,14.574657703150592,9.518787128943945,0.12317915770996943
18737.528725957807,14.611029315932518,14.611012063817626,9.83828367548281,0.11097201803580749
25790.983214684173,14.64558599050433,14.64556805620037,10.157780222021675,0.10770027853691629
35499.60215717395,14.679842140135174,14.679831797925262,10.47727676856054,0.10757057917653284
48862.88137321258,14.714316295134369,14.71430491331255,10.796773315099404,0.10863253406872654
67256.56151079285,14.749239944415764,14.74924723687871,11.11626986163827,0.11018799016394273
92574.25962470745,14.784728686451459,14.784714277967428,11.435766408177134,0.1119928445526803
127422.41578448031,14.82081645220902,14.820809891022002,11.755262954715997,0.11385814187599282
175388.62433439982,14.857483440855265,14.857468844216847,12.074759501254862,0.11561579328970693
241410.97432921096,14.894681063186628,14.894687584384831,12.394256047793727,0.11719505900869535
332286.42249603616,14.932348025451684,14.932355677466246,12.713752594332592,0.11850568662851929
457370.53537857346,14.970419580074628,14.970411899630887,13.033249140871456,0.119664659017863
629540.63864881,15.008832821749722,15.008820568064158,13.352745687410321,0.12067121048016682
866521.529163022,15.047529767028855,15.04751996966104,13.672242233949186,0.12151604515371918
1192710.2309306038,15.086458890977507,15.086468481615501,13.99173878048805,0.12214705225356567
1641687.652400963,15.125575748830698,15.125571092390878,14.311235327026916,0.12266494006037917
2259675.7185044996,15.164842830088821,15.164850531076878,14.630731873565779,0.12311509895718266
3110295.886876613,15.204229049580698,15.2042407902781,14.950228420104644,0.12339018578334952
4281118.9343238985,15.243709063280736,15.243696007546019,15.269724966643508,0.1236684627303571
5892680.309663952,15.283262431404651,15.283264083794345,15.589221513182373,0.12390024662393435
8110889.177477391,15.32287285856734,15.322867409369344,15.908718059721238,0.12403931209499632
11164108.655517986,15.362527458505014,15.362524347493164,16.228214606260103,0.1241454638713464
15366665.644786429,15.40221609652473,15.402195503320069,16.547711152798968,0.12427029531696951
21151210.573532656,15.441930898924024,15.44193220787543,16.867207699337833,0.12437692567253694
29113258.469165932,15.481665714606521,15.481671499763069,17.186704245876697,0.12439458206719163
40072496.83160331,15.521415810283678,15.521419486632652,17.506200792415562,0.1244359850860487
55157171.91256958,15.561177549775673,15.561185234763379,17.825697338954427,0.12447101671519024
75920240.91180222,15.600948122933866,15.600955606602021,18.145193885493292,0.12445969900621463
104499247.8809918,15.640725420863303,15.640714122794883,18.464690432032157,0.12448920766755792
143836382.45272455,15.680507779019246,15.68050335046431,18.78418697857102,0.1245355179409602
197981376.2932328,15.72029395901976,15.720291458602011,19.103683525109886,0.1245383547760262
272508420.2659616,15.760083056572395,15.760082498989453,19.42318007164875,0.12453036328340363
375090023.6487963,15.799874320723944,15.799865500618571,19.742676618187616,0.12455071300225688
516286893.8271416,15.839667228252603,15.839669544335807,20.06217316472648,0.12456646006352076
710635154.0483941,15.879461355812927,15.879462608228298,20.381669711265346,0.1245524902637025
978142827.5776938,15.919256414906474,15.919257725339943,20.70116625780421,0.12460453899520196
1346349650.2968197,15.959052170526098,15.959084048012363,21.020662804343072,0.12456384874748634
1853162268.0741858,15.998848440052509,15.998853164336762,21.340159350881937,0.12449457635237196
2550756700.5768123,16.038645110625172,16.03863522242717,21.6596558974208,0.12455258671542459
3510949827.5609407,16.078442056813884,16.078441406972885,21.979152443959666,0.1245731424757457
4832592888.558403,16.118239228622475,16.118236600052164,22.29864899049853,0.12455357435167218
6651748151.801207,16.158036553864207,16.158030280701745,22.618145537037396,0.1245400137090737
9155696433.636395,16.197834008796555,16.19781680862407,22.93764208357626,0.12455398988817515
12602217533.176294,16.23763156348456,16.23761941995556,23.257138630115126,0.1246003023875688
17346128490.02232,16.277429165354413,16.27743554124513,23.57663517665399,0.12458167485006166
23875811760.926445,16.31722683257114,16.317226249708803,23.896131723192855,0.12454075161661005
32863493866.72046,16.357024523665824,16.357016221334856,24.21562826973172,0.12456603120204161
45234450662.55063,16.39682224935266,16.39682308327902,24.535124816270585,0.12457054473729995
62262263867.652435,16.436619996027463,16.436615939022918,24.85462136280945,0.12455096374905922
85699935450.6274,16.47641775793293,16.476410288850847,25.174117909348315,0.1245623569266248
117960358008.39925,16.516215534156824,16.51621042475652,25.49361445588718,0.12456923353390408
162364720443.5298,16.556013311664206,16.556009168689002,25.81311100242604,0.1245875950891461
223484422138.05914,16.595811093915355,16.595821037501644,26.132607548964906,0.12459165939524817
307611695459.1322,16.63560889620704,16.635622378497654,26.45210409550377,0.12452553101431296
423407386868.2742,16.675406682337247,16.675391991731626,26.771600642042635,0.1245483075231496
582792585265.7896,16.71520448563054,16.715207886759465,27.0910971885815,0.1246122775103545
802175890111.3594,16.755002291525354,16.755018376373428,27.410593735120365,0.1245426468608406
1104142665752.1426,16.794800087093627,16.79478977789716,27.73009028165923,0.12453446023098563
1519780189560.4292,16.83459789728014,16.834595036311192,28.049586828198095,0.12456969208279425
2091878066324.829,16.87439568526334,16.87438895074489,28.36908337473696,0.1245837893495655
2879333389413.7524,16.914193498754063,16.914203217215015,28.688579921275824,0.12459607481291933
3963214157103.515,16.953991311364494,16.95400498197494,29.00807646781469,0.12453413778855628
5455105168722.322,16.99378910719011,16.99377967111429,29.327573014353554,0.12452504364215065
7508595605030.219,17.033586899863923,17.03357562477747,29.64706956089242,0.12457173419626999
10335090931543.678,17.073384720194866,17.073380148858423,29.966566107431284,0.12457481078258133
14225576949665.342,17.113182520350737,17.113178068439005,30.28606265397015,0.12458370128785215
19580576590110.734,17.152980323195354,17.152988273491417,30.605559200509013,0.1245673796850344
26951383480457.855,17.19277813717851,17.192775763680533,30.925055747047878,0.12457027194888107
37096817254991.04,17.232575935378172,17.232587816869565,31.24455229358674,0.12453033059904599
