t_D,P_wD,P_wD_gauss,ln_t_D,dP_wD
0.1,0.0015641184441549222,0.0015645673264776732,-2.3025850929940455,0.0017056492553788752
0.11726170193165208,0.001833997262063806,0.001836171536059127,-2.1433470733807334,0.001852330488952013
0.13750306739907614,0.0021504209257444382,0.0021544902039378248,-1.9841090537674213,0.0021521789875441825
0.16123843704038332,0.0025214094636173937,0.0025215889757189648,-1.8248710341541092,0.0025160463121279815
0.18907093544154874,0.0029563622573014854,0.0029557906679350985,-1.6656330145407972,0.002955134313076913
0.2217077967568552,0.0034662944046275654,0.0034627284471303904,-1.5063949949274849,0.0034850633932910825
0.25997833579225654,0.004064113276791889,0.004065699853884139,-1.3471569753141728,0.004093639337867995
0.30485502120358543,0.004764941993651089,0.004766454489476893,-1.1879189557008605,0.0047758515289234495
0.357478186287423,0.005586497693937821,0.005586694132750096,-1.0286809360875484,0.005588772674846926
0.4191850052750339,0.006549533600401975,0.006546344675100129,-0.8694429164742362,0.006565687178454868
0.49154347142779015,0.007678355489278137,0.0076777081801454325,-0.7102048968609243,0.007717139531422486
0.5763922403301507,0.009001424687465304,0.009004068707226767,-0.550966877247612,0.009018862071615919
0.675887350813113,0.010552061631761128,0.0105499996510449,-0.39172885763429965,0.010553865438766408
0.7925570107042119,0.012369266199692744,0.012365221970695858,-0.23249083802098777,0.012406825148987853
0.9293658395303849,0.014498673329891944,0.014501276183871818,-0.07325281840767549,0.014529205965900812
1.0897902006047155,0.01699366508438794,0.016992425939823787,0.08598520120563646,0.017008394087268036
1.2779065367134548,0.019916663369685995,0.01991804216639047,0.2452232208189487,0.019928669876448906
1.4984949540460295,0.023340630531702763,0.023339229789130184,0.40446124043226106,0.023333384044148215
1.757160686474302,0.027350808502779624,0.027349165898524517,0.5636992600455732,0.027351078930850457
2.0604765266336664,0.03204673080320298,0.0320498930756022,0.7229372796588851,0.03202370617305689
2.4161498430328274,0.037544544960207836,0.03754794900187686,0.8821752992721972,0.03746058404272232
2.8332184271592338,0.04397968663121085,0.043980191508644476,1.0414133188855095,0.0438144927433261
3.322280147128102,0.051509949358056625,0.051501815111495035,1.2006513384988218,0.0512741156717953
3.895762243459807,0.06031899607160603,0.06030976878264562,1.359889358112134,0.06001969678851643
4.5682371098916805,0.07062035840279363,0.07061665042028469,1.5191273777254461,0.07018692129563722
5.356792583332298,0.08266196907293998,0.08266262148239092,1.678365397338758,0.08202045939408938
6.281466152163963,0.09673126653182766,0.09673820146366245,1.83760341695207,0.09577101041840244
7.365754116288122,0.1131609010147497,0.11316339355317555,1.9968414365653826,0.11178994003228386
8.637208636860171,0.1323350539630115,0.1323406187905262,2.156079456178695,0.13040972340320395
10.128137846969883,0.15469635570962945,0.1546957657392676,2.315317475792007,0.15198761947657247
11.876426813340663,0.1807533463057894,0.18074503385290816,2.4745554954053186,0.1770467948893257
13.92650020999034,0.21108836696452857,0.21108092773338855,2.6337935150186316,0.20604531711501853
16.330451165749764,0.24636568822950866,0.24636553034889322,2.793031534631943,0.23946761926340893
19.14936497007548,0.28733957168788543,0.28734562663942803,2.952269554245255,0.27785718088459627
22.45487127301412,0.3348618166827003,0.33485638478769547,3.111507573858568,0.321974852445439
26.33096422129797,0.38988814772973723,0.3898869023768278,3.2707455934718794,0.37246567611052855
30.876136780908396,0.4534825589668951,0.4534777780632437,3.4299836130851924,0.4299628476647424
36.20588348003798,0.526818423178109,0.5268197671156958,3.589221632698504,0.49513979543858466
42.455635168083376,0.6111748109708727,0.6111679389780048,3.7484596523118157,0.5686633435081919
49.78420036398761,0.7079260309900136,0.7079254164095541,3.9076976719251286,0.6510724903774915
58.377800639875566,0.8185219568183516,0.8185189269628428,4.06693569153844,0.7427032638152608
68.45480258058501,0.9444562233075477,0.9444586101901239,4.226173711151753,0.8437276166617604
80.27126655994643,1.0872189976572761,1.0872259565034,4.385411730765065,0.9538334814389815
94.12745333028623,1.2482308390044181,1.2482317194405506,4.544649750378376,1.0724224049921893
110.37545376001522,1.4287543119652797,1.4287667964232038,4.703887769991689,1.198042401700392
129.42813559377745,1.6297808413298076,1.629779518359642,4.863125789605001,1.3285801384063551
151.76963457566987,1.8518920196125508,1.8518877366980226,5.022363809218314,1.4611038760461026
177.9676565188795,2.095097640622527,2.095106093701476,5.181601828831625,1.5912433369103205
208.68790292191494,2.3586574844602954,2.358660612082983,5.340839848444938,1.7137589326702376
244.71098669171124,2.640900577985855,2.6408972507675483,5.50007786805825,1.8224083455206597
286.95226780843905,2.9390641877802453,2.9390540038179513,5.6593158876715615,1.9099825231927536
336.485112963648,3.249184597503534,3.2491809197460477,5.818553907284874,1.9688624556232333
394.5681702078155,3.5660809287164486,3.5660895204668392,5.9777919268981865,1.991663526168768
462.6773516662625,3.8834787613791315,3.883478031032402,6.137029946511499,1.9726108667570967
542.5433370161542,4.194316887961382,4.19431881624703,6.296267966124811,1.9084021078143873
636.1955507019209,4.49126131043535,4.491258375580873,6.455505985738123,1.7994698005301755
746.0137303665193,4.767409933478798,4.7674068310278095,6.614744005351435,1.6511519138534854
874.7883968715861,5.017109034833034,5.017110697266392,6.773982024964747,1.4736548162231784
1025.7917624722375,5.236732195674509,5.236730580085804,6.93322004457806,1.2814403932012737
1202.860878949635,5.425224021020552,5.42521875819814,7.092458064191371,1.0911026138230335
1410.4951385263705,5.584223002458833,5.584220618925979,7.251696083804683,0.9182948518229367
